PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
88895,"What do you mean by ""best result""?   Result of what kind and what would best mean?  In the polynomial ring cases $x^m+y$ is irreducible for all $m$. The second part of the question might not even make sense--the ring you are considering might not be a UFD.  Many thanks. 
I apology for vague explanation concerning ""best"". In your example we may choose x as a primary variable and factor x^m+y viewing y as a constant. Take m=3 for example that is (x^3+y)=(x+y^{1/3})(x^2-x*y^{1/3}+y^{2/3}). Which means that we will allow m-th root of y. So in general polynomials of 2 variable are ""factorable"" but the ""factors"" (which may contain m-th root) are kind of bad. I want to see whether such ""bad factors"" are controllable say they are polynomials of x and m-th root of y. Thanks a again for reading. 
    "
88897,"I am not convinced that mention of Riemann zeta is either warranted or helpful... I'm merely mentioning the motivation behind what I'm doing. Maybe people who study zeta functions have seen a problem like this before since they work with them. "
88898,"This too little known result should be given in books (or lectures) on linear algebra as an application of the concept of dimension. Actually it's a very nice trick that is folklore. I remember having this one in my linear algebra class. However have never seen it in any literature."
88899,"Take for $H$ the trivial subgroup you see that $W$ is reducible in general. Now if you are happy with an abstract decomposition $Ind_H^G 1_H=\oplus_{\pi\in\hat{G}} m_\pi.\pi$ the answer is given by Frobenius reciprocity. If you want an explicit decomposition of $\mathbb{C}(G/H)$ you probably need a description of the minimal central idempotents in the group algebra of $G$ which is a much more difficult problem. One should mention the dimension of the centralizer algebra for a permutation module is the number of orbits of the group on ordered pairs. Indeed if f is the permutation character then $\langle ff\rangle=\langle f^21\rangle$. The former is the dimension of the centralizer and the latter the number of orbits on pairs. From this one sees two transitive means the centralizer of W is C. "
88900,"I am not really familiar with homology theories but isn't $H^*$ a representable functor? Ordinary cohomology is representable but that will not help. In general for spaces or spectra the above equality does not hold. Cohomology does not play well with limits. There is such a thing as continuous cohomology which is the right notion for such limit systems."
88901,"No need to apologize! An answer doesn't have to be complete. that's really terrific.  i would love to talk more about this"
88902,"I might have confused left and right adjoints in the Frobenius reciprocity but note that if the induced representation is admissible representation compact induction and induction are isomorphic do it does not matter here."
88905,"what is the smallest prime which you have not been able to represent in this form? Yemon it is almost certain that the form represents all primes except $211$ and all squarefree numbers except $121122.$ edited only to put the formula for the quadratic form in TeX."
88906,"Ralph: it’s easy to see that $\sin x$ is solvable iff $e^{ix}$ is hence (for $x$ a rational multiple of $\pi$) the Galois group is in fact cyclic and a fortiori solvable. However this gives an expression (a rather trivial one) in terms of complex radicals. If one allows only real radicals then the answer is that $\sin(\π a/b)$ (with $ab$ coprime integers) is so expressible iff it is constructible iff $b$ is a power of $2$ multiplied by a product of distinct Fermat primes; in particular nonquadratic radicals do not help. The reason for this is casus irreducibilis: ... it is easy to see that the Galois conjugates of $\sin(\pi a/b)$ are $\sin(\pi c/b)$ with $(cb)=1$ in particular its minimal polynomial has only real roots hence its roots are not expressible using real radicals unless its degree $\varphi(b)$ is a power of $2$. No sorry: the conjugates of $\cos(\pi a/b)$ are $\cos(\pi c/b)$ with $(cb)=1$. The story with $\sin(\pi a/b)$ is more messy but it does not matter because $\sin x$ and $\cos x$ are const"
88907,"semidualizing bimodules are also called Wakamatsu tilting modules or generalized tilting modules. You are much more likely to get an answer to your question if you provide a little more background.  What is a semidualizing bimodule?  What does the paper say?"
88910,"I don't think there's generic advice that works for all people in your situation.  Why not talk to your dissertation advisor or some other senior mathematician wherever you acquired your Ph.D?  Please don't use the username ""mathoverflow"".  There is a computer controlled account of almost exactly this name which does housekeeping work-- it's very confusing if now a real person is also using this name... what about a splitted version with the same title into ""part I"" and ""part II"" to be submitted possibly (but not necessarily) to the same journal?   It might help to know in which field you work (the average article length and count varies a lot among sub-fields) and how many pages you consider ""long"" to be."
88912,"Many thanks Ryan. An example was much needed to me."
88913,"Will Jagy: Thank you very much for your answer. I found a preprint about Tartakowsky's theorem and effective bounds by Schulze-Pillot. The effective bound of my form is $127540832401$ and it is enough to check uo to the number.  unknown yes I edited in a link to the preprint at the end of my answer yesterday. The article appeared in Arch. Math. (Basel) volume 77 (2001) number 2 pages 129-137. Your bound about $10^{11}$ is pretty large for a feasible computer check. Sometimes there are tricks for reducing to a feasible check I will post if I think of anything that will work here. Will: Once you know that all square-free numbers not divisible by 11 are represented you can make the result effective as we are dealing with four variables (cf. my response below). Also can you explain the meaning of the entries in your table and what software was used? GH I found a preprint about Tartakowsky's theorem and effective bounds by Schulze-Pillot that I think you will enjoy I just put in his link. The software is mine. The"
88914,"Did you mean to ask ""But *why*"" rather than ""what""?     There's always a formula! Namely pi(n) = sum_{p <= n p prime} 1. I think this answers the why. Your second question needs to be refined because questions that are prone to subjectivity are frowned-upon here. Perhaps taking a look at the following note by the late Professor Wilf can help you polish your inquiry: What is an Answer? Amer. Math. Montly 89 (5) pp. 289-292. that's ENORMOUSLY off topic and i'm pretty sure you didn't find an analytic formula for $\pi(n)$. Mister Alberto it's not an analytic formula but it a formula which gives us $\pi(n)$ in terms of $n$. I'm sure for the accuracy of my formula.
 Rajkarov: Why don't you show us your formula? It would help if you phrase your question so that it is appropriate for mathoverflow.  Also I feel like I should point out that analytic formulae for $\pi(x)$ do in fact exist for an example see the Weil explicit formula"
