PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
91716,"Because he's interested in models of linear logic I'm going to speculate that Erik wants his symmetric monoidal category to *not* be cartesian.  But what about $T(A)=$ the cofree comonoid on $A$? Reminds me of the linear/non-linear adjunction style of denotational semantics for linear logic. I was never able to make that work to my satisfaction either. By ""monoidal"" I mean lax monoidal not strong monoidal and by ""a functor on $\mathbb{C}$ I mean an endofunctor on $\mathbb{C}$.

Mike is absolutely correct. I'd prefer for the symmetric monoidal category to not be cartesian. Although now that I think about it I forgot to mention that it should be a symmetric monoidal closed category.

Technically it's still a light linear category if it's cartesian but it's not very interesting as a model of LLL. The same goes for when $S$ is the identity (it gets closer to a model for ordinary linear logic in that case). (I'll look into Mike's suggestion when I have a few free minutes.) Erik guess Mike means $C$ symm monoidal c"
91717,"Have you looked in the literature on quantales? A quantale is the same as an idempotent semiring except that quantales are required to have all (not just finite) joins and correspondingly multiplication has to distribute over all joins."
91722,"That's very nice! For some reason I never fully realised there is a uniform bound in terms of a field though I must have experienced some evidence of that."
91723,"Thank you for your response. See my EDIT above. Would you mind elaborating on the definition of the line bundle $[\beta]$? Did you try applying the projection formula from $X\times_k B \to A\times_k B$?"
91726,"Thanks for the references correcting my incomplete answer. "
91728,"Thank you. I did not really found what I wanted but by reading one of his proofs I think I understood a little more what's going on.

If I understand correctly it states that the max cannot be reached at a point where there is Neumann condition since at this point the normal derivative should be > 0 so the maximum on the frontier is the maximum on the other part of the frontier.

What I have a hard time dealing with now is the 0-order term. I believe everything falls down if it is arbitrary (except if the sup is 0 - which is kind of what I want to show !) doesn't it ?"
91729,"OK I guess I just have to accept this one because it's extremely beautiful in its simplicity and makes me most embarrassed for not thinking of it!"
91730,"Oh yes that's very close to what I was thinking about. Now I will wonder forever why I thought there was a problem. Thanks!"
91733,"thanks for the deep insights . i have just came across an interesting paper on the Dirichlet series : 

$$\kappa(s)=\prod_{n=2}^{\infty}\frac{1}{1-n^{-s}}=\exp\left(\sum_{k=1}^{\infty}\frac{\zeta(ks)-1}{k} \right )=\sum_{n=1}^{\infty}\frac{a_{n}}{n^{s}}$$ 

where $a_{n}$ is Oppenheim's unordered multiplicative partition function . 

http://barrel.ih.otaru-uc.ac.jp/bitstream/10252/2469/1/Tsukubajmath7%282%29_355-365.pdf

in the paper the author proposes an asymptotic formula for $\sum_{n\leq x}a_{n}$   
  Interesting. I would've bet a tenner it cant be continued past the imaginary axis.  Any way would you enlighten us on what you were trying to count? in the paper the author shows that the function 

$$\kappa(s)=\exp\left(\sum_{k=1}^{\infty}\frac{\zeta(ks)-1}{k} \right )$$ 

has simple poles at $11/21/3 ... $with residues $\frac{1}{n^{s}}$ $n=123...$ excuse my bluntness; but why can't we compute the mellin integral : 

$$\frac{1}{2\pi i }\int_{\sigma-i\infty}^{\sigma+i\infty} \kappa(s)\frac{x^{s}}{s} ds$$ usin"
91734,"According to a conjecture all Cayley graphs contain HP and few examples not containing HC are known: http://garden.irmacs.sfu.ca/?q=op/hamiltonicity_of_cayley_graphs"
91736,"Why are you interested in such examples? to apply for grants Have you looked at the paper Fourier Mukai Transforms and Applications to String Theory by Bjorn Andreas and Daniel Hernandez Ruiperez? (It was the first thing that popped up when I Googled those words) I saw a paper on black hole entropy and FM-transform. So I was amazed by the extent of applicability of algebraic geometry and I was looking for further examples.Yosemite: I don't need grants :)."
91740,"So this quesion is indeed trivial. Thanks for your tips. nice! it seems it's a rule: when dealing with some problem about convex objects never forget to start by the linear or affine ones... Well I think that there are little details to be checked but if you assume the map is a homeomorphism then its easy."
91742,"Have you tried the following: Place the surface so that $x = (000)$ and the tangent plane at $x$ is spanned by the $xy$ plane. Then the surface can be parameterized locally as a graph $z = h(xy)$. You can then find a formula for $F$ in terms of $h$ ad $x$ and $y$ (my notation not yours) that you should be able to analyze. Deane Yang: Thanks for your comment. I am able to get something like 
$$F_{12}=\frac{-xy(xh_x+yh_y)}{(x^2+y^2+h^2)^{3/2}}.$$ Due to the root term in the denominator I guess the the function can not be smooth. It seems that there is no choice but calculate $\frac{\partial F}{\partial x}$ and see what's $\lim_{(xy)\to(00)}\frac{\partial F}{\partial x}$. On the other hand however if the function is smooth I can't imagine what $\frac{\partial^n F}{\partial x^n}$ would look like.
 Oops $(xh_x+yh_y)$ should be $(xh_x+yh_y-h)$ above.
 Yes you should be able to show that if $h$ is smooth and vanishes at the origin then $F_{12}$ cannot be smooth due to the $3/2$ power."
91744,"Thanks for the example!  I think you are addressing a global rather than a local version of my question but this can easily be modified.  Germs of sections in the kernel of $\Delta$ are complex functions whose real and imaginary parts are harmonic.  Germs of sections in the kernel of $\Delta -n(n+1)$ are -- well I'm not sure; some infinite-dimensional space; but anyway your answer shows that their behaviour to $n$-th order is arbitrary.  Thus the sets of isomorphism classes of local rings of germs of solutions to these PDE are (presumably) not the same. By the way can you suggest a better criterion than the principal symbol? You can view a partial differential equation of order $N$ as imposing a linear constraints on the $N$-th jet. Thus you need to take in consideration the full symbol. In any case it seems very hard to predict what kinds of constraints  this induces on the  Eisenbud-Khimshiashvili   pairing."
91745,"Finite morphisms are affine thus everything may be reduced to the affine case. Have you considered this case? Here $f_*$ is just a forgetful functor."
91746,"Thanks for the article. It was indeed useful and I will probably implement that variant if the search for a general Hamilton-path-algorithm fails."
91752,"This is very helpful as a first indication of the complications which arise in this problem. Since I am primarly interested in conjugacy over local and global fields I have changed the question a little bit but I accept yours. Thanks."
91753,"Is it possible to be more explicit?  I don't see why the small perturbation on $a_2$ induced by the stem and blob can be guaranteed not to send $-1/a_2$ outside the blob---since the perturbation on $-1/a_2$ may be large.    The perturbation in $a_2$ is not large at all. When the stem width tends to $0$ the conformal mapping tends to the mapping to the original domain uniformly on compact subsets of the unit disk. Despite the blob is large its full pre-image is just a tiny piece near the very boundary of the circle which doesn't affect the behavior near the center. That is one of rather counter-intuitive properties of the conformal mappings. If you want I can post a full proof but you can just as well read some decent complex analysis textbook.  OK I see now---letting the stem width go to zero produces a convergent sequence whose limit is forced to be z/(1-az) itself. (So the blob is handled progressively later in the tails of the respective series.) Thanks for the answer.  "
91754,"Now I get it... finally. Thanks. An easy counter-example is a gamma distribution with shape = 1/2 and Q the 50th percentile. It has greater entropy than the exponential (gamma(1)) with 50th percentile Q.  Sorry I didn't see your earlier comment.  Glad you've figured it out.  The problem is that ""the class of all continuous distributions on x > 0 with quantile Q"" does not admit a well-defined maximum entropy distribution at all.  Thanks. Let me ask a bit differently. The context is that an expert will articulate a prior in terms such as ""I am 50% confident that total error does not exceed $100000."" We can usually assume mode zero. It is not unreasonable to assume that the expert's implicit prior over the entire range of potential error is an exponential with 50th percentile = 100000 (and therefore mean = 100000 / 0.7). Does this have higher entropy than other probability distributions one might possibly assume with the same 50th percentile? The obstacle to defining a maximum entropy distribution on the real nu"
