PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
89861,"You can prove that a given zero of $\zeta$ lies on the line $\mathrm{Re}(s)=\frac12$ by doing a contour integration of $1/\zeta(s)$ in a small box containing the zero. If the contour integral is 1 then there has to be a zero and this zero has to be on the critical line since $\zeta(s)=0$ implies $\zeta(1-\overline{s})=0$. Sorry this should be a contour integration of $\zeta'(s)/\zeta(s)$ (so that we are sure that the contour integral is an integer and so we can prove that it is nonzero with a computer). wouldn't one have to use a complex analysis book? One way to verify the RH up to a given height $T$ is: count the number of zeros up to $T$ by the argument principle i.e. a contour integral (it suffices to approximate the integral sufficiently as the result is an integer) then count the number of zeros on the critical line up to $T$ via counting the sign changes of a real valued function on the critical line which has the same zeros as $\zeta(s)$. If the two values agree then all zeros up to $T$ lie on the cri"
89865,"Yes $2^{\aleph_0}=\aleph_n$ is relatively consistent with ZFC for any positive integer $n$."
89866,"I let it go for the moment but if I found a construction I'll let you know. The reason I thought it may be possible is that I think correct me if I'm wrong it is possible to 1-Lipschitz fill a triangle in a $CAT(0)$ space by its comparison triangle in the plane using a explicit construction. 

I think choosing a vertex $a$ of the triangle and parametrize $[bc]$ by a constant speed curve $\gamma(t)$ for $t\in[01]$ then let $\sigma_t(s)$ be the constant speed geodesic from $a$ to $\gamma$ and associate $(ts)$ to $\sigma_t(s)$ both in the $CAT(0)$ and the model space does the job. Thomas: No it does not work. The map which you are suggesting is called line-of-sight map; look at the Example on page 71 in our book. http://www.math.psu.edu/petrunin/papers/alexandrov-geometry/the-book.pdf I would be surprised  if it is an overkill but I like surprises."
89875,"Surely it grows exponentially: for $d=8$ it is already beyond $10^{12}$.  The number of _threshold functions_ is about twice the 
number of slicing hyperplanes so you could look at that literature for a citation e.g.
S. Yajima T. Ibaraki
""A lower bound of the number of threshold functions""
_IEEE Trans. Comput._ EC-14 (1965) pp. 926–929 (which I cannot access). Oh I see from Gerhard's comment that I misread: I meant the number grows exponentially with the dimension $d$. It may be of order $2^{n^2}$ which would be $v^{\log{v}}$  This doesn't answer the question but has some references and another term: http://oeis.org/A000609"
89876,"Any formula can have a 1/2 in it as long as you allow the introduction of a 2 in the formula as well... Your question seems to be much too open-ended.  Have you read the ""how to ask"" page?"
89877,"See related question http://mathoverflow.net/questions/12973/does-every-non-empty-set-admit-a-group-structure-in-zf concerning the use of the axiom of choice in imposing a group structure.  The free abelian group on an infinite set X has the same cardinality as X You can read several answers on math.SE: http://math.stackexchange.com/q/105433/622 You can take the direct sum of $|X|$ copies of $\mathbb{Z}$ (assuming the axiom of choice at any rate). This is the set of all functions $f\colon X\to\mathbb{Z}$ of finite support with pointwise addition. The cardinality is $|X|$.
 P.S. I believe that you only need the axiom of choice in order to prove that the resulting group is bijectable to $X$ (and thus use transfer of structure to endow $X$ with an abelian group structure); the fact that the group exists given a set $X$ and that you can embed $X$ into the group (via mapping $x\in X$ to the characteristic function of $\{x\}$) does not seem to me to require AC but if I'm wrong I'm sure the experts on this will corr"
89880,"ok i deleted my answer which had a wrong counterexample because of using 3x3 instead of 4x4 matrices. "
89882,"This sounds to me more like an open-ended research question than anything anyone can answer definitively. Well I find it hard to believe that people haven't thought about this at all so any pointers would be appreciated. See also the MO question ""Surfaces all of whose geodesics are both closed and simple"" http://mathoverflow.net/questions/28622  which cites some of the same references provided by BS & alvarezpaiva.
 I stand corrected. The answer is definitely no."
89898,"Do you mean $pr$ to be a projective bundle? Actually $pr$ is a line bundle. One can certainly compactify it to get a $P^1$-bundle. The problem is that the etale cohomology of a line bundle should be isomorphic to the one of the base (though I am not sure that I know the proof) and it seems to be more difficult to compute the cohomology of a $P^1$-bundle. Right but then wouldn't this fail in the simplest case where $Z$ is a separably closed point and $X=\mathbb{A}^1$? For then the cohomology of $X$ and $Z$ is trivial but $U$ has the cohomology of a circle.
The cohomology of a projective bundle on the other hand satisfies the same projective bundle formula as in topology (in complete generality; this is in SGA5 exposé VII Theorem 2.2.1) so that $H^\ast(X\Lambda)=H^\ast(Z\Lambda)\oplus H^{\ast-2}(Z\Lambda(-1))$ (if I get the gradings right). Ah and I just notice now that the Gysin exact sequence is proved 2 pages earlier in Corollaire 1.5. It works for any rank $r$ vector bundle $X\to Z$ $Z$ any scheme and read"
89900,"The inclusion is in fact a homotopy equivalence: just try to write down a map going the other way and the thing you write down should be a homotopy inverse. I'm not so sure about your first question though... Thank you Mark!"
89905,"Just a sidenote: the general term for quadrant octant etc. which applies for any $n$ is ""orthant""."
89906,"Why do you think $f$ should exist? It seems the existence of $f$ is an assumption in the second result rather than a conclusion? Or perhaps I'm too tired.
 You can't find the f without an additional hypothesis.
Let A be an indiscrete space and B a metric space. Then C(AB) is homeomorphic to B and thus metrizable but distinct points in A are not separated by continuous real-valued functions. David: I see. Thanks for the example. But isn't A in your example compact ? That would mean that Arens' introductory statement could be nevertheless true. "
89912,"Nice question. I am eager to see the answer."
89915,"	Isn't this the content of ""Cluster X-varieties amalgamation and Poisson-Lie groups"" math.0508408 by Fock and Goncharov? I can't see relations of this paper to my question although the ideas there might help. To me the content of this paper is just to show how the Poisson Lie structure on a Lie group comes from a cluster construction."
89928,"Isn't it enough to replace $H$ bu $\phi (H)$ to reduce to the injective case ?"
89929,"You need to be more clear. Trivially if $L$ is a lattice ordered group and $T$ a totally ordered group and $L \hookrightarrow T^n$ for some $n$ then $L\hookrightarrow T^{m}$ also for all $m \geq n$. So the naive interpretation of your question gives a resounding ""no"". I assume you have some additional conditions in mind which led you to suspect that the embedding can be unique.  Do you mean whether there is only one embedding between $L$ and $T^n$? If this is your question then the answer is also no. Let me build a trivial counterexample. Suppose $T$ is a totally ordered group then $T$ is embeddable into $T^2$ using at least two different embeddings: one given by the mapping which assigns $x$ to $(xe)$ and the other assigning $x$ to $(ex)$. In view of trivial counterexamples to the question as stated --- both of the preceding comments as well as ""increase $T$"" --- I'll vote to close as ""not a real question"" with the hope that Rajnish can edit it to become a real question."
